Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Requested Coolant Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C],Location
253.4,80.12,489.62,42.58,10.63,0.02,0.0,374.7,-22.85,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.5,0,12.5,35.0,"(12.377611446588954, 76.75503523791323)"
253.5,80.07,489.62,42.4,11.0,-0.02,0.0,374.7,-22.8,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.5,0,12.5,34.98,"(12.377643732084847, 76.75508087139308)"
253.6,80.06,489.62,42.4,10.5,-0.01,0.0,374.7,-22.8,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.5,0,12.5,34.96,"(12.377676017580738, 76.75512650487292)"
253.7,80.01,489.62,42.4,10.5,0.0,0.0,374.7,-22.8,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.48,0,12.5,34.95,"(12.377708303076629, 76.75517213835276)"
253.8,80.02,489.62,42.58,10.5,0.0,0.0,374.7,-22.85,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.43,0,12.5,34.93,"(12.37774058857252, 76.75521777183259)"
253.9,79.98,489.63,42.44,10.5,0.06,0.0,374.7,-22.91,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.38,0,12.5,34.91,"(12.377772874068413, 76.75526340531243)"
254.0,79.98,489.63,42.7,10.5,0.07,0.0,374.7,-23.71,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.33,0,12.5,34.9,"(12.377805159564303, 76.75530903879228)"
254.1,79.98,489.63,43.22,11.0,0.01,0.0,374.7,-24.52,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.28,0,12.5,34.88,"(12.377837445060194, 76.75535467227212)"
254.2,79.98,489.63,44.11,12.13,-0.03,0.0,374.6,-25.97,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.23,0,12.5,34.86,"(12.377869730556085, 76.75540030575195)"
254.3,79.95,489.63,45.58,12.63,0.03,0.0,374.5,-27.42,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.18,0,12.5,34.85,"(12.377902016051978, 76.75544593923179)"
254.4,79.97,489.64,46.78,14.0,0.09,0.0,374.4,-29.12,32.0,33.0,59.4,67.0,8,90,0.0,0,0.94,0,32.13,0,12.5,34.84,"(12.377934301547869, 76.75549157271163)"
254.5,79.97,489.64,47.45,15.0,0.05,0.0,374.3,-30.82,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.08,0,12.5,34.84,"(12.37796658704376, 76.75553720619148)"
254.6,79.97,489.64,48.01,15.76,0.12,0.0,374.2,-32.37,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.03,0,12.5,34.84,"(12.377998872539653, 76.7555828396713)"
254.7,80.0,489.64,48.13,17.0,0.26,0.0,374.1,-33.93,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378031158035544, 76.75562847315115)"
254.8,80.05,489.64,48.13,18.0,0.25,0.0,374.0,-35.93,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378063443531435, 76.75567410663099)"
254.9,80.1,489.65,48.13,18.63,0.15,0.0,373.9,-37.92,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378095729027326, 76.75571974011083)"
255.0,80.11,489.65,48.01,20.13,0.14,0.0,373.75,-39.42,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378128014523218, 76.75576537359068)"
255.1,80.14,489.65,48.13,21.0,0.17,0.0,373.6,-40.92,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.37816030001911, 76.7558110070705)"
255.2,80.19,489.65,48.13,22.5,0.25,0.0,373.5,-42.77,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378192585515, 76.75585664055035)"
255.3,80.22,489.65,47.98,23.37,0.32,0.0,373.4,-44.62,32.0,33.0,59.4,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378224871010893, 76.75590227403019)"
255.4,80.34,489.66,47.85,24.13,0.28,0.0,373.3,-46.27,32.0,33.0,59.35,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378257156506784, 76.75594790751003)"
255.5,80.42,489.66,47.85,25.13,0.31,0.0,373.2,-47.93,32.0,33.0,59.3,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378289442002675, 76.75599354098986)"
255.6,80.51,489.66,47.85,26.5,0.31,0.0,373.05,-49.98,32.0,33.0,59.3,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.84,"(12.378321727498566, 76.7560391744697)"
255.7,80.57,489.66,47.98,27.63,0.25,0.0,372.9,-52.02,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.378354012994459, 76.75608480794955)"
255.8,80.65,489.66,47.85,28.37,0.3,0.0,372.8,-53.42,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.37838629849035, 76.75613044142939)"
255.9,80.75,489.67,47.85,29.37,0.35,0.0,372.7,-54.8,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.37841858398624, 76.75617607490922)"
256.0,80.85,489.67,47.85,29.37,0.23,0.0,372.7,-54.8,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.378450869482133, 76.75622170838906)"
256.1,80.95,489.67,47.81,29.37,0.21,0.0,372.7,-54.79,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.378483154978024, 76.7562673418689)"
256.2,81.01,489.67,47.68,29.0,0.3,0.0,372.7,-53.99,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.378515440473915, 76.75631297534875)"
256.3,81.1,489.67,47.68,28.37,0.34,0.0,372.7,-53.19,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.84,"(12.378547725969806, 76.75635860882858)"
256.4,81.24,489.68,47.53,28.0,0.3,0.0,372.75,-52.49,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.83,"(12.378580011465699, 76.75640424230842)"
256.5,81.4,489.68,47.53,27.87,0.23,0.0,372.8,-51.79,32.0,33.0,59.3,67.0,8,90,0.0,0,0.96,0,32.0,0,12.5,34.81,"(12.37861229696159, 76.75644987578826)"
256.6,81.45,489.68,47.38,27.37,0.24,0.0,372.85,-50.99,32.0,33.0,59.3,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.8,"(12.378644582457481, 76.7564955092681)"
256.7,81.53,489.68,47.2,26.5,0.23,0.0,372.9,-50.18,32.0,33.0,59.3,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.78,"(12.378676867953374, 76.75654114274793)"
256.8,81.6,489.68,47.16,25.5,0.17,0.0,372.95,-48.93,32.0,33.0,59.3,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.76,"(12.378709153449265, 76.75658677622778)"
256.9,81.71,489.69,47.05,25.13,0.14,0.0,373.0,-47.69,32.0,33.0,59.3,67.0,8,90,0.0,0,0.95,0,32.0,0,12.5,34.75,"(12.378741438945156, 76.75663240970762)"
257.0,81.76,489.69,47.01,24.13,0.12,0.0,373.0,-47.29,32.0,33.0,59.3,67.0,8,90,0.0,0,0.94,0,32.0,0,12.5,34.73,"(12.378773724441047, 76.75667804318746)"
257.1,81.86,489.69,46.88,24.0,0.1,0.0,373.0,-46.88,32.0,33.0,59.3,67.0,8,90,0.0,0,0.94,0,32.0,0,12.5,34.71,"(12.37880600993694, 76.75672367666729)"
257.2,81.93,489.69,46.84,24.37,0.13,0.0,373.1,-45.73,32.0,33.0,59.3,67.0,8,90,0.0,0,0.94,0,32.0,0,12.5,34.7,"(12.37883829543283, 76.75676931014713)"
257.3,81.96,489.69,46.41,23.0,0.14,0.0,373.2,-44.57,32.0,33.0,59.3,67.0,8,90,0.0,0,0.94,0,32.0,0,12.5,34.68,"(12.378870580928721, 76.75681494362698)"
257.4,82.03,489.7,46.24,21.87,0.18,0.0,373.3,-42.52,32.0,33.0,59.3,66.97,8,90,0.0,0,0.93,0,32.0,0,12.5,34.67,"(12.378902866424612, 76.75686057710682)"
257.5,82.05,489.7,46.13,20.87,0.21,0.0,373.4,-40.5,32.0,33.0,59.3,66.92,8,90,0.0,0,0.93,0,32.0,0,12.5,34.67,"(12.378935151920505, 76.75690621058666)"
257.6,82.15,489.7,46.13,20.5,0.12,0.0,373.4,-40.4,32.0,33.0,59.3,66.87,8,90,0.0,0,0.93,0,32.0,0,12.5,34.67,"(12.378967437416396, 76.75695184406649)"
257.7,82.16,489.7,46.13,20.13,0.02,0.0,373.4,-40.3,32.0,33.0,59.3,66.81,8,90,0.0,0,0.93,0,32.0,0,12.5,34.67,"(12.378999722912287, 76.75699747754634)"
257.8,82.13,489.7,45.95,20.0,0.08,0.0,373.4,-40.1,32.0,33.0,59.3,66.76,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.37903200840818, 76.75704311102618)"
257.9,82.19,489.71,45.95,20.0,0.21,0.0,373.4,-39.9,32.0,33.0,59.3,66.71,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.37906429390407, 76.75708874450602)"
258.0,82.24,489.71,45.99,20.37,0.24,0.0,373.4,-40.0,32.0,33.0,59.3,66.66,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379096579399961, 76.75713437798585)"
258.1,82.27,489.71,46.13,20.0,0.17,0.0,373.4,-40.1,32.0,33.0,59.3,66.6,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379128864895852, 76.75718001146569)"
258.2,82.28,489.71,45.99,20.13,0.14,0.0,373.4,-39.8,32.0,33.0,59.3,66.55,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379161150391745, 76.75722564494554)"
258.3,82.29,489.71,46.13,20.0,0.19,0.0,373.4,-39.5,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379193435887636, 76.75727127842538)"
258.4,82.35,489.71,46.13,20.0,0.16,0.0,373.4,-39.65,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379225721383527, 76.7573169119052)"
258.5,82.39,489.72,46.13,20.37,0.12,0.0,373.4,-39.8,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.37925800687942, 76.75736254538505)"
258.6,82.41,489.72,46.13,20.0,0.15,0.0,373.4,-39.9,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.37929029237531, 76.75740817886489)"
258.7,82.4,489.72,45.95,20.13,0.13,0.0,373.4,-40.0,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379322577871202, 76.75745381234474)"
258.8,82.46,489.72,46.08,20.37,0.11,0.0,373.35,-40.15,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379354863367093, 76.75749944582456)"
258.9,82.53,489.72,46.13,20.13,0.12,0.0,373.3,-40.3,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379387148862985, 76.7575450793044)"
259.0,82.54,489.73,46.28,20.13,0.04,0.0,373.3,-40.6,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379419434358876, 76.75759071278425)"
259.1,82.6,489.73,46.28,20.5,0.03,0.0,373.3,-40.9,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379451719854767, 76.75763634626409)"
259.2,82.67,489.73,46.41,20.5,0.05,0.0,373.3,-40.95,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.37948400535066, 76.75768197974392)"
259.3,82.71,489.73,46.28,21.0,0.09,0.0,373.3,-41.0,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379516290846551, 76.75772761322376)"
259.4,82.75,489.73,46.28,21.0,0.11,0.0,373.3,-41.0,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379548576342442, 76.75777324670361)"
259.5,82.78,489.74,46.24,21.0,0.02,0.0,373.3,-41.0,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379580861838333, 76.75781888018345)"
259.6,82.82,489.74,46.13,20.5,0.1,0.0,373.3,-40.65,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379613147334226, 76.75786451366329)"
259.7,82.9,489.74,45.95,20.13,0.24,0.0,373.3,-40.29,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379645432830117, 76.75791014714312)"
259.8,82.94,489.74,45.95,19.63,0.16,0.0,373.3,-39.79,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379677718326008, 76.75795578062296)"
259.9,82.99,489.74,45.99,19.5,0.11,0.0,373.3,-39.3,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379710003821899, 76.75800141410281)"
260.0,83.05,489.75,45.99,19.5,0.15,0.0,373.3,-39.4,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379742289317791, 76.75804704758265)"
260.1,83.06,489.75,45.86,19.87,0.16,0.0,373.3,-39.5,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379774574813682, 76.75809268106248)"
260.2,83.09,489.75,45.95,19.87,0.15,0.0,373.3,-39.6,32.0,33.0,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379806860309573, 76.75813831454232)"
260.3,83.1,489.75,45.83,19.63,0.12,0.0,373.3,-39.69,32.0,32.96,59.3,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379839145805466, 76.75818394802216)"
260.4,83.11,489.75,45.68,19.0,0.09,0.0,373.35,-38.69,32.0,32.83,59.25,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379871431301357, 76.75822958150201)"
260.5,83.13,489.76,45.68,18.5,0.09,0.0,373.4,-37.71,32.0,32.7,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379903716797248, 76.75827521498184)"
260.6,83.17,489.76,45.83,18.5,0.05,0.0,373.4,-38.21,32.0,32.58,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379936002293139, 76.75832084846168)"
260.7,83.23,489.76,45.79,19.0,0.0,0.0,373.4,-38.69,32.0,32.45,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.379968287789032, 76.75836648194152)"
260.8,83.23,489.76,45.71,18.87,0.06,0.0,373.4,-38.24,32.0,32.32,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380000573284923, 76.75841211542136)"
260.9,83.25,489.76,45.79,18.5,0.11,0.0,373.4,-37.8,32.0,32.2,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380032858780813, 76.7584577489012)"
261.0,83.3,489.77,45.79,19.37,0.07,0.0,373.35,-38.05,32.0,32.07,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380065144276706, 76.75850338238104)"
261.1,83.29,489.77,45.68,19.0,0.03,0.0,373.3,-38.29,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380097429772597, 76.75854901586088)"
261.2,83.28,489.77,45.5,18.87,0.02,0.0,373.35,-37.74,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380129715268488, 76.75859464934072)"
261.3,83.36,489.77,45.46,18.13,0.08,0.0,373.4,-37.19,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38016200076438, 76.75864028282055)"
261.4,83.4,489.77,45.35,18.13,0.13,0.0,373.45,-36.64,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380194286260272, 76.7586859163004)"
261.5,83.41,489.78,45.35,17.5,0.08,0.0,373.5,-36.1,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380226571756163, 76.75873154978024)"
261.6,83.43,489.78,45.35,17.5,0.14,0.0,373.5,-36.1,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380258857252054, 76.75877718326008)"
261.7,83.44,489.78,45.2,17.63,0.09,0.0,373.5,-36.09,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380291142747947, 76.75882281673992)"
261.8,83.46,489.78,45.03,17.5,-0.03,0.0,373.5,-35.09,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380323428243837, 76.75886845021975)"
261.9,83.49,489.78,44.75,17.37,0.03,0.0,373.5,-34.09,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380355713739728, 76.7589140836996)"
262.0,83.51,489.79,44.58,16.0,0.06,0.0,373.6,-33.14,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38038799923562, 76.75895971717944)"
262.1,83.51,489.79,44.1,15.5,0.04,0.0,373.7,-32.19,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380420284731512, 76.75900535065928)"
262.2,83.5,489.79,44.06,14.5,0.01,0.0,373.75,-31.04,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380452570227403, 76.75905098413911)"
262.3,83.51,489.79,44.06,14.0,0.04,0.0,373.8,-29.89,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380484855723294, 76.75909661761895)"
262.4,83.49,489.79,43.78,14.37,0.08,0.0,373.85,-29.24,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380517141219185, 76.7591422510988)"
262.5,83.46,489.8,43.31,13.37,0.01,0.0,373.9,-28.58,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380549426715078, 76.75918788457864)"
262.6,83.46,489.8,42.63,12.5,-0.05,0.0,374.0,-26.93,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380581712210969, 76.75923351805847)"
262.7,83.44,489.8,41.4,11.87,0.01,0.0,374.1,-25.28,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38061399770686, 76.75927915153831)"
262.8,83.43,489.8,41.0,10.5,0.08,0.0,374.2,-23.43,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380646283202752, 76.75932478501815)"
262.9,83.43,489.8,41.0,9.87,-0.03,0.0,374.3,-21.58,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380678568698643, 76.759370418498)"
263.0,83.37,489.81,40.68,8.5,-0.16,0.0,374.4,-19.83,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380710854194534, 76.75941605197782)"
263.1,83.29,489.81,40.51,8.24,-0.17,0.0,374.5,-18.08,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380743139690425, 76.75946168545767)"
263.2,83.28,489.81,40.55,6.87,-0.12,0.0,374.6,-16.48,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380775425186318, 76.75950731893751)"
263.3,83.27,489.81,40.55,5.5,-0.13,0.0,374.7,-14.9,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380807710682209, 76.75955295241735)"
263.4,83.2,489.81,40.51,6.0,-0.13,0.0,374.7,-15.2,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.3808399961781, 76.75959858589718)"
263.5,83.12,489.82,40.4,5.63,-0.13,0.0,374.7,-15.5,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380872281673993, 76.75964421937702)"
263.6,83.04,489.82,40.44,5.63,-0.13,0.0,374.7,-15.4,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380904567169884, 76.75968985285687)"
263.7,83.0,489.82,40.55,6.0,-0.09,0.0,374.7,-15.3,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380936852665775, 76.75973548633671)"
263.8,82.97,489.82,40.68,6.0,-0.09,0.0,374.7,-15.35,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.380969138161666, 76.75978111981654)"
263.9,82.88,489.82,40.68,6.0,-0.12,0.0,374.7,-15.4,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381001423657558, 76.75982675329638)"
264.0,82.85,489.83,40.55,6.0,-0.04,0.0,374.7,-15.4,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38103370915345, 76.75987238677622)"
264.1,82.77,489.83,40.55,6.0,-0.02,0.0,374.7,-15.4,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38106599464934, 76.75991802025607)"
264.2,82.74,489.83,40.55,6.0,-0.07,0.0,374.7,-15.35,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381098280145233, 76.75996365373591)"
264.3,82.69,489.83,40.55,6.0,-0.06,0.0,374.7,-15.3,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381130565641124, 76.76000928721574)"
264.4,82.65,489.83,40.55,6.0,-0.02,0.0,374.7,-15.3,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381162851137015, 76.76005492069558)"
264.5,82.6,489.84,40.58,6.0,-0.02,0.0,374.7,-15.3,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381195136632906, 76.76010055417542)"
264.6,82.52,489.84,40.68,6.0,-0.14,0.0,374.7,-15.25,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381227422128799, 76.76014618765527)"
264.7,82.5,489.84,40.68,5.63,-0.11,0.0,374.7,-15.2,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38125970762469, 76.7601918211351)"
264.8,82.43,489.84,40.55,6.0,-0.04,0.0,374.75,-15.15,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.38129199312058, 76.76023745461494)"
264.9,82.36,489.84,40.55,6.0,-0.09,0.0,374.8,-15.1,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381324278616471, 76.76028308809478)"
265.0,82.32,489.85,40.55,6.0,-0.08,0.0,374.8,-15.1,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381356564112364, 76.76032872157462)"
265.1,82.26,489.85,40.4,6.0,-0.12,0.0,374.8,-15.1,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381388849608255, 76.76037435505445)"
265.2,82.22,489.85,40.15,6.0,-0.19,0.0,374.8,-14.85,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381421135104146, 76.7604199885343)"
265.3,82.14,489.85,39.26,5.87,-0.1,0.0,374.8,-14.59,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.67,"(12.381453420600039, 76.76046562201414)"
265.4,82.1,489.85,38.83,5.0,-0.18,0.0,374.85,-14.09,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.66,"(12.38148570609593, 76.76051125549398)"
265.5,82.08,489.86,39.0,5.0,-0.19,0.0,374.9,-13.61,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.65,"(12.38151799159182, 76.76055688897381)"
265.6,82.02,489.86,39.0,5.13,-0.11,0.0,374.85,-14.01,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,32.0,0,12.5,34.63,"(12.381550277087712, 76.76060252245365)"
265.7,81.97,489.86,39.3,5.5,-0.15,0.0,374.8,-14.4,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.98,0,12.5,34.61,"(12.381582562583604, 76.7606481559335)"
265.8,81.88,489.86,39.3,5.5,-0.16,0.0,374.8,-14.35,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.93,0,12.5,34.6,"(12.381614848079495, 76.76069378941334)"
265.9,81.84,489.86,39.43,5.5,-0.1,0.0,374.8,-14.3,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.88,0,12.5,34.58,"(12.381647133575386, 76.76073942289317)"
266.0,81.79,489.87,39.48,5.5,-0.13,0.0,374.8,-14.4,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.83,0,12.5,34.56,"(12.38167941907128, 76.76078505637301)"
266.1,81.76,489.87,39.51,5.5,-0.24,0.0,374.8,-14.5,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.78,0,12.5,34.55,"(12.38171170456717, 76.76083068985285)"
266.2,81.71,489.87,39.75,5.37,-0.19,0.0,374.8,-14.8,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.73,0,12.5,34.53,"(12.381743990063061, 76.7608763233327)"
266.3,81.62,489.87,40.08,6.0,-0.09,0.0,374.8,-15.11,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.68,0,12.5,34.51,"(12.381776275558952, 76.76092195681254)"
266.4,81.58,489.87,41.04,6.0,-0.05,0.0,374.8,-15.56,32.0,32.0,59.2,66.5,8,90,0.0,0,0.92,0,31.63,0,12.5,34.51,"(12.381808561054845, 76.76096759029237)"
